DapipId,UNITID,LocationName,ParentName,ParentDapipId,LocationType,Address,GeneralPhone,AdminName,AdminPhone,AdminEmail,Fax
114859233,150987,Ivy Tech Community College of Indiana at Crispus Attucks Medical Magnet,Ivy Tech Community College of Indiana,114859,Additional Location,1140 Martin Luther King Jr. Street; Indianapolis; IN 46202,,,,,
114859234,150987,Ivy Tech Community College of Indiana at Crown Point High School,Ivy Tech Community College of Indiana,114859,Additional Location,1500 S. Main St.; Crown Point; IN 46307,,,,,
114859235,150987,Ivy Tech Community College of Indiana at Eastern Greene Jr.-Sr.High School,Ivy Tech Community College of Indiana,114859,Additional Location,1471 N. State Rd. 43; Bloomfield; IN 47424,,,,,
114859236,150987,Ivy Tech Community College of Indiana at Elwood High School,Ivy Tech Community College of Indiana,114859,Additional Location,1137 N. 19th St.; Elwood; IN 46036,,,,,
114859237,150987,Ivy Tech Community College of Indiana at Forest Park High School,Ivy Tech Community College of Indiana,114859,Additional Location,1440 Michigan St.; Ferdinand; IN 47532,,,,,
114859238,150987,Ivy Tech Community College of Indiana at Jasper High School,Ivy Tech Community College of Indiana,114859,Additional Location,1600 St. Charles St.; Jasper; IN 47546,,,,,
114859239,150987,Ivy Tech Community College of Indiana at Jefferson High School,Ivy Tech Community College of Indiana,114859,Additional Location,1801 S. 18th St.; Lafayette; IN 47905,,,,,
114859240,150987,Ivy Tech Community College of Indiana at Lincoln High School,Ivy Tech Community College of Indiana,114859,Additional Location,1545 S Hart Street Rd; Vincennes; IN 47591,,,,,
114859241,150987,Ivy Tech Community College of Indiana at Martinsville High School,Ivy Tech Community College of Indiana,114859,Additional Location,1360 E Gray St; Martinsville; IN 46151,,,,,
114859242,150987,Ivy Tech Community College of Indiana at Mater Dei High School,Ivy Tech Community College of Indiana,114859,Additional Location,1300 Harmony Way; Evansville; IN 47720,,,,,
114859243,150987,Ivy Tech Community College of Indiana at Memorial High School,Ivy Tech Community College of Indiana,114859,Additional Location,1500 Lincoln Ave.; Evansville; IN 47714,,,,,
114859244,150987,Ivy Tech Community College of Indiana at Mishawaka High School,Ivy Tech Community College of Indiana,114859,Additional Location,1202 Lincolnway E; Mishawaka; IN 46544,,,,,
114859245,150987,Ivy Tech Community College of Indiana at North High School,Ivy Tech Community College of Indiana,114859,Additional Location,15331 Hwy 41 N; Evansville; IN 47725,,,,,
114859246,150987,Ivy Tech Community College of Indiana at North Vermillion High School,Ivy Tech Community College of Indiana,114859,Additional Location,11609  Louisiana 699; Maurice; IN 70555,,,,,
114859247,150987,Ivy Tech Community College of Indiana at North White High School,Ivy Tech Community College of Indiana,114859,Additional Location,121 Indiana 16; Monon; IN 47959,,,,,
114859248,150987,Ivy Tech Community College of Indiana at Pike Central High School,Ivy Tech Community College of Indiana,114859,Additional Location,1810 Indiana 56; Petersburg; IN 47567,,,,,
114859249,150987,Ivy Tech Community College of Indiana at Rensselaer High School,Ivy Tech Community College of Indiana,114859,Additional Location,1106 E Grace St.; Rensselaer; IN 47978,,,,,
114859250,150987,Ivy Tech Community College of Indiana at Rushville High School,Ivy Tech Community College of Indiana,114859,Additional Location,1201 Lions Path; Rushville; IN 46173,,,,,
114859251,150987,Ivy Tech Community College of Indiana at Seeger Memorial High School,Ivy Tech Community College of Indiana,114859,Additional Location,1222 Indiana 263; West Lebanon; IN 47991,,,,,
114859252,150987,Ivy Tech Community College of Indiana at Seymour High School,Ivy Tech Community College of Indiana,114859,Additional Location,1350 W Second St.; Seymour; IN 47274,,,,,
114859253,150987,Ivy Tech Community College of Indiana at South Newton High School,Ivy Tech Community College of Indiana,114859,Additional Location,13188 S 50 E; Kentland; IN 47951,,,,,
114859254,150987,Ivy Tech Community College of Indiana at South Ripley High School,Ivy Tech Community College of Indiana,114859,Additional Location,1568 S Benham Rd.; Versailles; IN 47042,,,,,
114859255,150987,Ivy Tech Community College of Indiana at Southridge High School,Ivy Tech Community College of Indiana,114859,Additional Location,1110 S Main St.; Huntingburg; IN 47542,,,,,
114859256,150987,Ivy Tech Community College of Indiana at Tri County High School,Ivy Tech Community College of Indiana,114859,Additional Location,11298 W 100 S; Wolcott; IN 47995,,,,,
114859257,150987,Ivy Tech Community College of Indiana at Turkey Run High School,Ivy Tech Community College of Indiana,114859,Additional Location,1497 East St. Road 47; Marshall; IN 47859,,,,,
114859258,150987,Ivy Tech Community College of Indiana at Western Boone High School,Ivy Tech Community College of Indiana,114859,Additional Location,1201 Indiana 75; Thorntown; IN 46071,,,,,
114859259,150987,Crown Point,Ivy Tech Community College of Indiana,114859,Additional Location,9900 Connecticut Ave; Crown Point; IN 46037,,,,,
114859260,150987,Gary IUNW,Ivy Tech Community College of Indiana,114859,Additional Location,3400 Broadway; Gary; IN 46409,,,,,
114859261,150987,Parkview Education Center,Ivy Tech Community College of Indiana,114859,Additional Location,1919 West Cook Road; Fort Wayne; IN 46818,,,,,
114859262,150987,StoneGate Arts and Education Center,Ivy Tech Community College of Indiana,114859,Additional Location,405 I Street; Bedford; IN 47421,,,,,
114859263,150987,Muscatatuck Urban Training Center (MUTC),Ivy Tech Community College of Indiana,114859,Additional Location,4230 E Administration Drive; Butlerville; IN 47223,,,,,
114859264,150987,Princeton Instructional Site,Ivy Tech Community College of Indiana,114859,Additional Location,2431 S Crabtree Dr; Princeton; IN 47670,,,,,
114859265,150987,Red Oak Center,Ivy Tech Community College of Indiana,114859,Additional Location,320 12th Street; Columbus; IN 47201,,,,,
114859266,150987,St. Vincent's Indianapolis Hospital,Ivy Tech Community College of Indiana,114859,Additional Location,2001 W 86th Street; Indianapolis; IN 46260,,,,,
114859267,150987,Adams HS,Ivy Tech Community College of Indiana,114859,Additional Location,808 S Twyckenham Dr; South Bend; IN 46615,,,,,
114859268,150987,Argos HS,Ivy Tech Community College of Indiana,114859,Additional Location,500 Yearick St; Argos; IN 46501,,,,,
114859269,150987,Barr Reeve,Ivy Tech Community College of Indiana,114859,Additional Location,627 N 3rd St; Montgomery; IN 47558,,,,,
114859270,150987,Bloomington Graduation School,Ivy Tech Community College of Indiana,114859,Additional Location,705 W Coolidge Dr; Bloomington; IN 47404,,,,,
114859271,150987,Carroll High School,Ivy Tech Community College of Indiana,114859,Additional Location,2362 E State Road 18; Flora; IN 46929,,,,,
114859272,150987,Caston High School,Ivy Tech Community College of Indiana,114859,Additional Location,9815 Indiana 25; Fulton; IN 46931,,,,,
114859273,150987,Central High School,Ivy Tech Community College of Indiana,114859,Additional Location,5400 N 1st Ave; Evansville; IN 47710,,,,,
114859274,150987,Clinton Central High School,Ivy Tech Community College of Indiana,114859,Additional Location,725 N. State Road 29; Michigantown; IN 46057,,,,,
114859275,150987,Clinton Prairie High School,Ivy Tech Community College of Indiana,114859,Additional Location,2400 S Country Road 450 W; Frankfort; IN 46041,,,,,
114859276,150987,Corydon Central High School,Ivy Tech Community College of Indiana,114859,Additional Location,375 Country Club Rd SE; Corydon; IN 47112,,,,,
114859277,150987,EACS - Woodlan Jr./Sr. High School,Ivy Tech Community College of Indiana,114859,Additional Location,17215 Woodburn Rd; Woodburn; IN 46797,,,,,
114859278,150987,Edgewood High School,Ivy Tech Community College of Indiana,114859,Additional Location,601 Edgewood Dr; Ellettsville; IN 47429,,,,,
114859279,150987,Faith Christian School,Ivy Tech Community College of Indiana,114859,Additional Location,6801 S East St; Indianapolis; IN 46227,,,,,
114859280,150987,Gambold Preparatory Magnet High School,Ivy Tech Community College of Indiana,114859,Additional Location,3725 Kiel Ave; Indianapolis; IN 46224,,,,,
114859281,150987,George Washington Community High School,Ivy Tech Community College of Indiana,114859,Additional Location,2215 W Washington St.; Indianapolis; IN 46222,,,,,
114859282,150987,Goshen High School,Ivy Tech Community College of Indiana,114859,Additional Location,401 Lincolnway E; Goshen; IN 46526,,,,,
114859283,150987,Jac-Cen-Del Jr/Sr High School,Ivy Tech Community College of Indiana,114859,Additional Location,4586 N US 421; Osgood; IN 47037,,,,,
114859284,150987,Kankakee Valley High School,Ivy Tech Community College of Indiana,114859,Additional Location,3923 Indiana 10; Wheatfield; IN 46392,,,,,
114859285,150987,Knox High School,Ivy Tech Community College of Indiana,114859,Additional Location,1 Redskin Trail; Knox; IN 46534,,,,,
114859286,150987,Lake Central High School,Ivy Tech Community College of Indiana,114859,Additional Location,8400 Wicker Ave; St John; IN 46373,,,,,
114859287,150987,LaPorte High School,Ivy Tech Community College of Indiana,114859,Additional Location,602 F St; La Porte; IN 46350,,,,,
114859288,150987,Lewis Cass High School,Ivy Tech Community College of Indiana,114859,Additional Location,Hwy 218; Walton; IN 46994,,,,,
114859289,150987,New Harmony High School,Ivy Tech Community College of Indiana,114859,Additional Location,909 E 2nd St; Bloomington; IN 47401,,,,,
114859290,150987,Maconaquah High School,Ivy Tech Community College of Indiana,114859,Additional Location,200 E 800 S; Bunker Hill; IN 46914,,,,,
114859291,150987,Reitz High School,Ivy Tech Community College of Indiana,114859,Additional Location,350 Dreier Blvd; Evansville; IN 47712,,,,,
114859292,150987,West Washington High School,Ivy Tech Community College of Indiana,114859,Additional Location,8028 W Batts Rd; Campbellsburg; IN 47108,,,,,
114859293,150987,North Miami High School,Ivy Tech Community College of Indiana,114859,Additional Location,394 E 900 N; Denver; IN 46926,,,,,
114859294,150987,Northeast Dubois High School,Ivy Tech Community College of Indiana,114859,Additional Location,4711 N Dubois Rd NE; Dubois; IN 47527,,,,,
114859295,150987,West Central High School,Ivy Tech Community College of Indiana,114859,Additional Location,1852 US 421; Francesville; IN 47946,,,,,
114859296,150987,Springs Valley High School,Ivy Tech Community College of Indiana,114859,Additional Location,498 S Larry Bird Blvd; French Lick; IN 47432,,,,,
114859297,150987,Northwest Community High School,Ivy Tech Community College of Indiana,114859,Additional Location,5525 W. 34th St.; Indianapolis; IN 46224,,,,,
114859298,150987,Shortridge Magnet High School for Law and Public Policy,Ivy Tech Community College of Indiana,114859,Additional Location,3401 N Meridian St.; Indianapolis; IN 46208,,,,,
114859299,150987,Madison Christian Academy,Ivy Tech Community College of Indiana,114859,Additional Location,477 W Hutchinson Ln; Madison; IN 47250,,,,,
114859300,150987,Milan High School,Ivy Tech Community College of Indiana,114859,Additional Location,609 N Warpath Dr; Milan; IN 47031,,,,,
114859301,150987,Wood Memorial,Ivy Tech Community College of Indiana,114859,Additional Location,945 S Franklin St; Oakland City; IN 47660,,,,,
114859302,150987,Portage High School,Ivy Tech Community College of Indiana,114859,Additional Location,6450 U.S. 6; Portage; IN 46368,,,,,
114859303,150987,Owen Valley Community High School,Ivy Tech Community College of Indiana,114859,Additional Location,626 Indiana 46; Spencer; IN 47460,,,,,
114859304,150987,Tipton High School,Ivy Tech Community College of Indiana,114859,Additional Location,619 S Main St; Tipton; IN 46072,,,,,
114859305,150987,Washington High School,Ivy Tech Community College of Indiana,114859,Additional Location,608 E Walnut St; Washington; IN 47501,,,,,
114859306,150987,Geico,Ivy Tech Community College of Indiana,114859,Additional Location,101 West 103rd Street; Indianapolis; IN 46290,,,,,
114859307,150987,MAAC Foundation Building,Ivy Tech Community College of Indiana,114859,Additional Location,4203 Montdale Park Dr; Valparaiso; IN 46383,,,,,
114859308,150987,Professional Office Building - Union Hospital,Ivy Tech Community College of Indiana,114859,Additional Location,1530 North Seventh St; Terre Haute; IN 47804,,,,,
114859309,150987,Harrison County Lifelong Learning Center,Ivy Tech Community College of Indiana,114859,Additional Location,101 Hwy 62 W.; Suite 104; Corydon; IN 47112,,,,,
114859310,150987,Washington County Lifelong Learning Center,Ivy Tech Community College of Indiana,114859,Additional Location,1707 N. Shelby St; Salem; IN 47167,,,,,
114859311,150987,George and Francis Ball Building,Ivy Tech Community College of Indiana,114859,Additional Location,125 S. High St.; Muncie; IN 47305,,,,,
114859312,150987,US Steel/Gary Works,Ivy Tech Community College of Indiana,114859,Additional Location,1221 East Ridge Road; Gary; IN 46409,,,,,
114859313,150987,Goshen Fire Department,Ivy Tech Community College of Indiana,114859,Additional Location,2109 Caragana Court; Goshen; IN 46526,,,,,
114859314,150987,Huntington County Community Learning Center,Ivy Tech Community College of Indiana,114859,Additional Location,2201 N Jefferson St; Huntington; IN 46725,,,,,
114859315,150987,Knox Fire Department,Ivy Tech Community College of Indiana,114859,Additional Location,901 S Main St; Knox; IN 46534,,,,,
