UNITID,CIPCODE,CREDLEV
122597,2705,3
122597,3011,5
122597,3014,5
122597,3017,5
122597,3018,3
122597,3019,3
122597,3032,5
122597,3099,3
122597,3099,5
122597,3101,3
122597,3101,5
122597,3105,3
122597,3105,5
122597,3105,8
122597,3401,3
122597,3801,3
122597,3801,5
122597,3802,3
122597,3899,3
122597,4001,3
122597,4002,3
122597,4002,5
122597,4005,3
122597,4005,5
122597,4006,3
122597,4006,5
122597,4008,3
122597,4008,5
122597,4201,3
122597,4201,5
122597,4227,5
122597,4228,5
122597,4301,3
122597,4404,5
122597,4407,3
122597,4407,5
122597,4501,3
122597,4501,5
122597,4502,3
122597,4502,5
122597,4506,3
122597,4506,5
122597,4507,3
122597,4507,5
122597,4509,3
122597,4509,5
122597,4510,3
122597,4510,5
122597,4511,3
122597,4512,3
122597,5003,3
122597,5004,3
122597,5004,5
122597,5005,3
122597,5005,5
122597,5006,3
122597,5006,5
122597,5007,3
122597,5007,5
122597,5009,3
122597,5009,5
122597,5100,3
122597,5100,8
122597,5102,3
122597,5102,5
122597,5110,3
122597,5110,4
122597,5110,5
122597,5110,8
122597,5111,3
122597,5111,4
122597,5111,8
122597,5115,5
122597,5122,5
122597,5123,5
122597,5123,6
122597,5123,7
122597,5131,3
122597,5138,3
122597,5138,5
122597,5138,8
122597,5199,4
122597,5202,3
122597,5202,5
122597,5202,8
122597,5203,3
122597,5203,5
122597,5203,8
122597,5208,3
122597,5209,3
122597,5210,3
122597,5211,3
122597,5213,3
122597,5214,3
122597,5401,3
122597,5401,5
122612,301,3
122612,301,5
122612,402,3
122612,501,3
122612,501,5
122612,501,8
122612,901,3
122612,901,5
122612,909,3
122612,909,5
122612,1003,3
122612,1101,3
122612,1101,5
122612,1103,3
122612,1103,5
122612,1107,3
122612,1107,5
122612,1108,5
122612,1110,5
122612,1301,5
122612,1302,5
122612,1302,6
122612,1303,5
122612,1303,6
122612,1304,5
122612,1304,6
122612,1305,5
122612,1310,5
122612,1310,6
122612,1310,7
122612,1311,5
122612,1312,4
122612,1312,5
122612,1312,6
122612,1312,8
122612,1313,5
122612,1314,5
122612,1505,5
122612,1601,3
122612,1603,3
122612,1609,3
122612,2201,6
122612,2201,7
122612,2202,5
122612,2202,8
122612,2301,3
122612,2313,5
122612,2401,3
122612,2601,3
122612,2601,5
122612,2612,5
122612,2701,3
122612,3014,5
122612,3020,5
122612,3105,3
122612,3105,5
122612,3801,3
122612,3906,3
122612,4001,3
122612,4005,3
122612,4005,5
122612,4008,3
122612,4201,3
122612,4201,6
122612,4201,7
122612,4228,5
122612,4228,7
122612,4400,5
122612,4404,3
122612,4404,5
122612,4505,5
122612,4506,3
122612,4506,5
122612,4509,3
122612,4510,3
122612,4511,3
122612,4512,3
122612,4512,5
122612,5001,3
122612,5004,3
122612,5007,3
122612,5115,4
122612,5115,6
122612,5115,7
122612,5115,8
122612,5122,3
122612,5122,5
122612,5127,5
122612,5127,8
122612,5138,3
122612,5138,4
122612,5138,5
122612,5138,6
122612,5138,7
122612,5138,8
122612,5202,3
122612,5202,5
122612,5203,3
122612,5206,3
122612,5207,3
122612,5207,5
122612,5208,3
122612,5208,5
122612,5209,3
122612,5210,3
122612,5210,5
122612,5211,3
122612,5212,3
122612,5213,5
122612,5214,3
122612,5401,3
122649,2201,7
122658,100,2
122658,101,2
122658,102,1
122658,103,1
122658,106,1
122658,106,2
122658,409,1
122658,409,2
122658,901,2
122658,904,2
122658,907,1
122658,907,2
122658,1002,1
122658,1101,1
122658,1101,2
122658,1102,1
122658,1106,1
122658,1107,2
122658,1109,1
122658,1109,2
122658,1110,1
122658,1205,1
122658,1205,2
122658,1401,1
122658,1401,2
122658,1500,2
122658,1504,1
122658,1504,2
122658,1505,1
122658,1505,2
122658,1508,1
122658,1508,2
122658,1513,1
122658,1513,2
122658,1599,2
122658,1601,2
122658,1603,2
122658,1609,2
122658,1616,1
122658,1901,2
122658,1907,1
122658,1907,2
122658,1909,1
122658,1909,2
122658,2200,1
122658,2200,2
122658,2301,2
122658,2401,1
122658,2401,2
122658,2701,2
122658,3001,2
122658,3101,1
122658,3105,1
122658,3105,2
122658,4001,2
122658,4006,2
122658,4008,2
122658,4199,1
122658,4199,2
122658,4201,2
122658,4301,1
122658,4301,2
122658,4302,1
122658,4302,2
122658,4400,1
122658,4501,2
122658,4502,2
122658,4510,2
122658,4602,1
122658,4603,1
122658,4603,2
122658,4604,1
122658,4701,1
122658,4701,2
122658,4703,1
122658,4703,2
122658,4706,1
122658,4706,2
122658,4805,1
122658,4805,2
122658,5001,2
122658,5003,2
122658,5004,1
122658,5004,2
122658,5005,1
122658,5005,2
122658,5006,2
122658,5007,2
122658,5009,2
122658,5100,1
122658,5100,2
122658,5102,1
122658,5102,2
122658,5107,1
122658,5109,2
122658,5115,1
122658,5115,2
122658,5122,1
122658,5138,1
122658,5138,2
122658,5139,1
122658,5139,2
122658,5201,1
122658,5201,2
122658,5202,1
122658,5202,2
122658,5203,1
122658,5203,2
122658,5204,1
122658,5204,2
122658,5208,1
122658,5208,2
122658,5211,1
122658,5215,1
122658,5215,2
122658,5216,1
122658,5218,1
122658,5299,1
122658,5401,2
122685,183,2
122685,1101,1
122685,1101,2
122685,1110,2
122685,4301,1
122685,4301,2
122685,4399,2
122685,4603,1
122685,4603,2
122685,4702,1
122685,4702,2
122685,4703,1
122685,4703,2
122685,4706,1
122685,4706,2
122685,5106,1
122685,5106,2
122685,5107,1
122685,5107,2
122685,5108,1
122685,5108,2
122685,5109,1
122685,5109,2
122685,5109,3
122685,5135,1
122685,5135,2
122685,5138,2
122685,5139,2
122685,5204,1
122685,5204,2
122685,5210,1
122685,5210,2
122685,5220,2
122728,301,3
122728,1107,3
122728,1304,5
122728,1312,3
122728,1312,5
122728,2301,3
122728,2401,3
122728,2601,3
122728,2701,3
122728,3099,3
122728,3105,3
122728,3902,2
122728,3902,3
122728,3903,3
122728,3904,3
122728,3906,3
122728,3907,3
122728,3999,2
122728,4201,3
122728,4301,3
122728,4510,3
122728,5001,3
122728,5005,3
122728,5007,3
122728,5009,3
122728,5115,1
122728,5115,3
122728,5202,3
122728,5202,5
122728,5210,3
122728,5401,3
122746,901,1
122746,901,2
122746,904,2
122746,999,2
122746,1003,1
122746,1003,2
122746,1101,2
122746,1102,1
122746,1102,2
122746,1108,1
122746,1108,2
122746,1109,1
122746,1109,2
122746,1110,1
122746,1110,2
122746,1204,1
122746,1204,2
122746,1310,1
122746,1401,2
122746,1503,1
122746,1503,2
122746,1505,1
122746,1505,2
122746,1508,1
122746,1508,2
122746,1510,2
122746,1907,1
122746,1907,2
122746,2301,2
122746,2401,1
122746,2401,2
122746,2601,2
122746,2701,2
122746,3001,2
122746,3105,2
122746,4005,2
122746,4201,2
122746,4301,1
122746,4301,2
122746,4506,2
122746,4507,2
122746,4510,2
122746,4511,2
122746,4604,1
122746,4604,2
122746,4701,2
122746,4706,2
122746,4805,1
122746,4805,2
122746,5003,1
122746,5003,2
122746,5007,2
122746,5106,1
122746,5106,2
122746,5107,1
122746,5108,1
122746,5108,2
122746,5115,1
122746,5115,2
122746,5122,1
122746,5138,2
122746,5201,2
122746,5202,1
122746,5202,2
122746,5203,1
122746,5203,2
122746,5204,1
122746,5204,2
122746,5207,1
122746,5207,2
122746,5210,1
122746,5210,2
122746,5215,2
122746,5218,1
122746,5218,2
122746,5401,2
122755,110,3
122755,301,3
122755,301,5
122755,403,5
122755,502,3
122755,502,5
122755,901,3
122755,901,5
122755,904,3
122755,907,3
122755,909,3
122755,1107,3
122755,1107,5
122755,1301,5
122755,1304,5
122755,1304,6
122755,1307,3
122755,1310,5
122755,1311,5
122755,1312,3
122755,1312,5
122755,1313,5
122755,1314,5
122755,1401,3
122755,1401,5
122755,1402,3
122755,1402,5
122755,1405,3
122755,1405,5
122755,1407,3
122755,1407,5
122755,1408,3
122755,1408,5
122755,1409,3
122755,1409,5
122755,1409,8
122755,1410,3
122755,1410,5
122755,1418,3
122755,1418,5
122755,1419,3
122755,1419,5
122755,1435,3
122755,1435,5
122755,1499,5
122755,1506,3
122755,1507,5
122755,1515,3
122755,1515,5
122755,1601,3
122755,1601,5
122755,1603,3
122755,1605,3
122755,1609,3
122755,1609,5
122755,1907,3
122755,1907,5
122755,2301,3
122755,2301,5
122755,2313,3
122755,2313,5
122755,2401,3
122755,2501,5
122755,2501,8
122755,2601,3
122755,2601,5
122755,2602,3
122755,2602,5
122755,2605,3
122755,2605,5
122755,2605,8
122755,2607,3
122755,2607,5
122755,2613,3
122755,2613,5
122755,2699,3
122755,2701,3
122755,2701,5
122755,2703,3
122755,2705,5
122755,3001,5
122755,3017,3
122755,3018,3
122755,3018,5
122755,3019,3
122755,3019,5
122755,3020,3
122755,3031,5
122755,3032,5
122755,3099,3
122755,3099,5
122755,3101,3
122755,3101,5
122755,3105,3
122755,3105,5
122755,3801,3
122755,3801,5
122755,3802,3
122755,4004,3
122755,4004,5
122755,4005,3
122755,4005,5
122755,4006,3
122755,4006,5
122755,4008,3
122755,4008,5
122755,4201,3
122755,4201,5
122755,4228,5
122755,4299,3
122755,4301,3
122755,4301,5
122755,4304,3
122755,4404,5
122755,4407,3
122755,4407,5
122755,4501,3
122755,4502,3
122755,4502,5
122755,4504,5
122755,4506,3
122755,4506,5
122755,4507,3
122755,4507,5
122755,4509,3
122755,4510,3
122755,4511,3
122755,4511,5
122755,4512,8
122755,4901,3
122755,5001,3
122755,5003,3
122755,5004,3
122755,5005,3
122755,5005,5
122755,5007,3
122755,5007,5
122755,5009,3
122755,5009,5
122755,5100,3
122755,5102,3
122755,5102,5
122755,5107,3
122755,5109,3
122755,5115,3
122755,5122,3
122755,5122,5
122755,5123,3
122755,5123,5
122755,5131,3
122755,5131,5
122755,5138,3
122755,5138,5
122755,5199,3
122755,5202,3
122755,5202,5
122755,5202,8
122755,5203,3
122755,5203,5
122755,5203,8
122755,5207,3
122755,5208,3
122755,5209,3
122755,5210,3
122755,5211,3
122755,5212,3
122755,5213,8
122755,5214,3
122755,5216,5
122755,5401,3
122755,5401,5
122791,409,2
122791,502,1
122791,502,2
122791,901,1
122791,901,2
122791,904,2
122791,907,1
122791,907,2
122791,1003,1
122791,1003,2
122791,1102,1
122791,1102,2
122791,1107,2
122791,1108,1
122791,1108,2
122791,1109,2
122791,1110,1
122791,1110,2
122791,1204,1
122791,1204,2
122791,1401,2
122791,1500,2
122791,1504,1
122791,1504,2
122791,1513,1
122791,1513,2
122791,1609,1
122791,1609,2
122791,1699,1
122791,1905,1
122791,1905,2
122791,1907,2
122791,2301,2
122791,2401,1
122791,2401,2
122791,2601,2
122791,2701,2
122791,3001,2
122791,3105,1
122791,3105,2
122791,3801,2
122791,4001,2
122791,4002,1
122791,4005,2
122791,4006,2
122791,4008,2
122791,4201,1
122791,4201,2
122791,4301,1
122791,4301,2
122791,4302,1
122791,4302,2
122791,4400,1
122791,4400,2
122791,4501,2
122791,4502,2
122791,4506,2
122791,4510,2
122791,4511,2
122791,4599,1
122791,4603,1
122791,4603,2
122791,4604,1
122791,4604,2
122791,4605,1
122791,4701,1
122791,4701,2
122791,5001,1
122791,5001,2
122791,5003,2
122791,5004,1
122791,5004,2
122791,5006,2
122791,5007,2
122791,5009,1
122791,5009,2
122791,5106,1
122791,5106,2
122791,5109,2
122791,5111,2
122791,5115,1
122791,5115,2
122791,5122,1
122791,5138,1
122791,5138,2
122791,5201,2
122791,5202,1
122791,5202,2
122791,5203,1
122791,5203,2
122791,5204,1
122791,5204,2
122791,5215,1
122791,5215,2
122791,5218,1
122791,5218,2
122791,5401,2
122834,1101,2
122834,1110,2
122834,2203,1
122834,2203,2
122834,4301,2
122834,4301,3
122834,4702,1
122834,5107,1
122834,5107,2
122834,5107,3
122834,5108,1
122834,5108,2
122834,5139,1
122834,5202,3
122834,5202,5
122834,5203,1
122834,5203,2
122834,5203,3
122852,4301,2
122852,4301,3
122852,4702,1
122852,5107,1
122852,5107,2
122852,5107,3
122852,5108,1
122852,5108,2
122852,5139,1
122852,5202,3
122852,5203,1
122852,5203,2
122889,106,1
122889,106,2
122889,301,2
122889,502,2
122889,901,1
122889,901,2
122889,904,1
122889,904,2
122889,1002,1
122889,1002,2
122889,1003,1
122889,1003,2
122889,1101,1
122889,1101,2
122889,1102,1
122889,1105,1
122889,1105,2
122889,1107,1
122889,1107,2
122889,1108,1
122889,1109,1
122889,1109,2
122889,1110,2
122889,1199,1
122889,1199,2
122889,1204,1
122889,1204,2
122889,1205,1
122889,1205,2
122889,1401,2
122889,1505,1
122889,1513,1
122889,1513,2
122889,1609,1
122889,1609,2
122889,1616,2
122889,1907,1
122889,1907,2
122889,2301,1
122889,2301,2
122889,2313,1
122889,2401,1
122889,2401,2
122889,2601,2
122889,2701,1
122889,2701,2
122889,3001,1
122889,3001,2
122889,3099,2
122889,3105,1
122889,3105,2
122889,3801,1
122889,3801,2
122889,4002,2
122889,4005,2
122889,4006,2
122889,4008,1
122889,4008,2
122889,4201,1
122889,4201,2
122889,4301,1
122889,4301,2
122889,4400,1
122889,4502,2
122889,4506,2
122889,4507,1
122889,4507,2
122889,4509,2
122889,4510,1
122889,4510,2
122889,4511,1
122889,4511,2
122889,4599,2
122889,4604,1
122889,4604,2
122889,4706,1
122889,4706,2
122889,4903,1
122889,4903,2
122889,5004,1
122889,5004,2
122889,5005,1
122889,5005,2
122889,5006,1
122889,5006,2
122889,5007,1
122889,5007,2
122889,5009,2
122889,5107,1
122889,5107,2
122889,5109,1
122889,5109,2
122889,5115,1
122889,5115,2
122889,5138,2
122889,5139,1
122889,5139,2
122889,5202,1
122889,5202,2
122889,5203,1
122889,5203,2
122889,5204,1
122889,5204,2
122889,5207,1
122889,5207,2
122889,5208,1
122889,5208,2
122889,5209,1
122889,5209,2
122889,5211,1
122889,5211,2
122889,5215,1
122889,5215,2
122889,5218,1
122889,5218,2
122889,5401,1
122889,5401,2
122931,301,3
122931,502,3
122931,901,3
122931,1101,5
122931,1108,3
122931,1304,5
122931,1304,8
122931,1312,5
122931,1312,8
122931,1399,5
122931,1401,3
122931,1401,5
122931,1405,3
122931,1405,5
122931,1408,3
122931,1408,5
122931,1409,3
122931,1409,5
122931,1409,6
122931,1409,7
122931,1410,3
122931,1410,5
122931,1410,6
122931,1410,7
122931,1410,8
122931,1412,3
122931,1419,3
122931,1419,5
122931,1419,6
122931,1419,7
122931,1419,8
122931,1499,8
122931,1505,5
122931,1515,5
122931,1517,5
122931,1605,3
122931,1609,3
122931,1612,3
122931,1907,3
122931,2201,6
122931,2201,7
122931,2202,5
122931,2202,8
122931,2301,3
122931,2401,3
122931,2601,3
122931,2602,3
122931,2615,3
122931,2701,3
122931,2703,5
122931,3008,3
122931,3018,3
122931,3022,3
122931,3801,3
122931,3802,3
122931,3802,5
122931,3906,5
122931,3906,6
122931,3906,7
122931,3999,5
122931,4005,3
122931,4008,3
122931,4201,3
122931,4228,5
122931,4228,8
122931,4502,3
122931,4506,3
122931,4510,3
122931,4511,3
122931,5005,3
122931,5007,3
122931,5009,3
122931,5122,3
122931,5201,3
122931,5202,5
122931,5202,7
122931,5203,3
122931,5203,4
122931,5203,8
122931,5206,3
122931,5208,3
122931,5208,5
122931,5210,3
122931,5212,3
122931,5213,5
122931,5214,3
122931,5401,3
122977,301,1
122977,301,2
122977,502,2
122977,901,2
122977,904,2
122977,907,1
122977,907,2
122977,909,1
122977,909,2
122977,1002,1
122977,1002,2
122977,1003,1
122977,1003,2
122977,1101,1
122977,1102,1
122977,1102,2
122977,1106,1
122977,1106,2
122977,1107,1
122977,1107,2
122977,1108,1
122977,1108,2
122977,1204,1
122977,1204,2
122977,1310,1
122977,1310,2
122977,1505,1
122977,1505,2
122977,1517,1
122977,1601,2
122977,1609,2
122977,1905,2
122977,1907,1
122977,1907,2
122977,1909,1
122977,1909,2
122977,2203,1
122977,2203,2
122977,2401,1
122977,2401,2
122977,2701,2
122977,3001,2
122977,3105,1
122977,3105,2
122977,4201,2
122977,4301,2
122977,4502,2
122977,4506,2
122977,4507,2
122977,4509,1
122977,4509,2
122977,4510,1
122977,4510,2
122977,4511,2
122977,4706,1
122977,5001,2
122977,5003,2
122977,5004,1
122977,5004,2
122977,5005,1
122977,5005,2
122977,5006,1
122977,5006,2
122977,5007,2
122977,5009,2
122977,5099,3
122977,5107,1
122977,5107,2
122977,5108,1
122977,5108,2
122977,5109,2
122977,5138,2
122977,5202,1
122977,5202,2
122977,5203,1
122977,5203,2
122977,5204,1
122977,5204,2
122977,5207,1
122977,5207,2
122977,5211,1
122977,5211,2
122977,5217,1
122977,5217,2
122977,5218,1
122977,5218,2
122977,5401,2
123013,100,1
123013,100,2
123013,101,1
123013,101,2
123013,103,1
123013,103,2
123013,106,1
123013,106,2
123013,110,1
123013,110,2
123013,183,1
123013,199,1
123013,199,2
123013,301,1
123013,301,2
123013,409,2
123013,501,2
123013,502,2
123013,901,2
123013,904,1
123013,904,2
123013,1003,1
123013,1003,2
123013,1101,1
123013,1106,1
123013,1107,2
123013,1108,1
123013,1109,1
123013,1110,1
123013,1199,1
123013,1205,1
123013,1205,2
123013,1401,2
123013,1505,1
123013,1505,2
123013,1511,1
123013,1511,2
123013,1599,1
123013,1601,1
123013,1601,2
123013,1609,2
123013,1616,2
123013,1905,1
123013,1905,2
123013,1907,1
123013,1907,2
123013,1909,1
123013,1909,2
123013,2203,1
123013,2203,2
123013,2301,2
123013,2401,1
123013,2401,2
123013,2601,2
123013,2701,2
123013,3001,2
123013,3103,1
123013,3103,2
123013,3105,1
123013,3105,2
123013,3801,2
123013,3802,2
123013,4005,2
123013,4008,2
123013,4201,2
123013,4301,1
123013,4301,2
123013,4302,1
123013,4302,2
123013,4400,1
123013,4400,2
123013,4501,2
123013,4502,2
123013,4506,2
123013,4507,1
123013,4507,2
123013,4509,2
123013,4510,2
123013,4511,2
123013,4604,1
123013,4701,1
123013,4701,2
123013,4706,1
123013,4706,2
123013,4805,1
123013,4805,2
123013,5001,2
123013,5003,1
123013,5003,2
123013,5004,1
123013,5004,2
123013,5005,1
123013,5005,2
123013,5006,1
123013,5006,2
123013,5007,1
123013,5007,2
123013,5009,2
123013,5106,1
123013,5106,2
123013,5108,1
123013,5108,2
123013,5109,1
123013,5109,2
123013,5110,1
123013,5111,2
123013,5115,1
123013,5115,2
123013,5122,1
123013,5122,2
123013,5126,1
123013,5131,2
123013,5135,2
123013,5138,1
123013,5138,2
123013,5139,1
123013,5139,2
123013,5202,1
123013,5202,2
123013,5203,1
123013,5204,1
123013,5204,2
123013,5207,1
123013,5209,1
123013,5215,1
123013,5215,2
123013,5216,1
123013,5218,1
123013,5299,1
123013,5401,2
123095,3099,5
123095,3099,6
123095,3099,8
123095,3103,6
123095,4201,5
123095,4201,6
123095,4201,7
123095,4228,5
123095,4228,6
123095,5210,5
123095,5210,6
123165,301,3
123165,501,3
123165,502,3
123165,901,3
123165,1107,3
123165,1401,1
123165,1401,3
123165,1601,3
123165,1603,3
123165,1604,3
123165,1609,3
123165,1612,3
123165,2200,3
123165,2301,3
123165,2401,3
123165,2601,3
123165,2602,3
123165,2611,3
123165,2615,3
123165,2699,3
123165,2701,3
123165,3006,3
123165,3008,3
123165,3013,3
123165,3015,3
123165,3020,3
123165,3025,3
123165,3027,3
123165,3099,3
123165,3801,3
123165,3802,3
123165,4005,3
123165,4006,3
123165,4008,3
123165,4201,3
123165,4227,3
123165,4405,3
123165,4502,3
123165,4506,3
123165,4510,3
123165,4511,3
123165,5003,3
123165,5005,3
123165,5007,3
123165,5009,3
123165,5111,8
123165,5203,3
123165,5210,3
123165,5401,3
123217,100,1
123217,100,2
123217,101,1
123217,101,2
123217,102,1
123217,102,2
123217,103,1
